세차장 알바생 채널 열렸다... 와서 감싸줘,1개월 전(수정됨),1642
1일 3깡 잘하고있습니다,1개월 전,43
읭 무시야 방금이네?,1개월 전,8
3등,1개월 전,5
형 빨리 올ㄹ라가 여긴 누추해,1개월 전,8
대박이양,1개월 전,6
머리가 빠르신 사장님의 우간다가 아니라니...,1개월 전,13
헐 대박사건....,1개월 전,4
와우!!,1개월 전,5
헐 찐이네,1개월 전,5
우와 대박..,1개월 전,3
행님,1개월 전,2
구독 완료 ㅋㅋ 🤣 기대된다,1개월 전,3
1인1깡매일잘하고있습니다,1개월 전,3
싹쓰리ㅜ잘보고있어요!,1개월 전,2
지훈이 형 안녕하세요 😄,1개월 전,2
안녕하십니깡,1개월 전,3
yessssss,1개월 전,4
오우!,1개월 전,1
예에쓰~!,1개월 전,2
오오오오오오,1개월 전,1
내가 없으니 허전하지 ?,1개월 전,2
Rains own channel wondering what content will be uploaded.,1개월 전,1
Cant wait to see your video in your youtube channel,3주 전,1
ㅋㅋㅋ와 지훈이형님이직접!!,3주 전,1
ㅎㅇ,3주 전,0
Subscribed!,3주 전(수정됨),0
형 존멋!,2주 전,0
이미 구독 박았습니다 형님.,2주 전,0
벌써 구독 대기중^^~,2주 전,0
"시즌비시즌 ❤🧡💛❤🧡💛❤🧡💛
ㅋㅋㅋ계속 웃다 끝남👍👍👍👍",2주 전,0
자 다들 달려가,2주 전,0
1일비깡해용,2주 전,0
난 1일 20깡 중,1주 전,0
잉,1주 전,0
오 천번째 좋아요,1주 전,0
와 갈아타쟈~ ㅋㅋㅋ,1주 전,0
근데 ...?진짜 비에요...?,1주 전,0
yesss,1주 전,0
하이~ 좋아요 구독 박을수밖에없네요 ㅎㅎ,1주 전,1
감싸주는중,1주 전,0
1일 100깡 잘하고있습니다,1주 전,0
"할아부지 드립력 최강 ㅋㅋㅋ
대한민국 국민이겠지 뭐 ㅋㅋ
장화신은 청년이겠지 뭐 ㅋㅋ
누구 아들이겠지 뭐 ㅋㅋㅋㅋ",2개월 전,1799
세로드립 ㄷㄷㄷㄷㄷ,2개월 전,30
@MF_2140 뭐가요,2개월 전,3
구독안하면탈모옴 이런 놈들 있음 원래,2개월 전,5
가로드립 ㄷㄷ,2개월 전,15
곡선드립 ㄷㄷㄷ!,2개월 전,16
포물선드립 ㄷㄷ,2개월 전,15
왼쪽 대각선 직선 드립 ㄷㄷ,2개월 전,13
뇌1절,2개월 전,7
세로드립이라는 드립이에요,2개월 전,5
@seungwon 세로드립이라는 드립이에요 드립 ㄷ,2개월 전,3
넘웃곀ㅋㅋㅋㅋㅋ,2개월 전,2
y=a(x-p)²+q 드립 ㄷㄷ,1개월 전(수정됨),5
"@ᄒ낸내낸 아니
어떻게봐야되냐고요",1개월 전,1
개웃 할부지ㅎㅎㅎㅎ,1개월 전,3
"@모ū솔ū완ū료 '세로드립 ㄷㄷ'가 밈이자 드립입니다
발전 버전 : 쌍곡선드립 ㄷㄷ, 교차선드립 ㄷㄷ 등등",1개월 전,1
@Life is a trip 아니 그건 뭔데 ㅋㅋㅋㅋㅋㅋㅋ,1개월 전,0
@모ū솔ū완ū료 세로드립 아닌거보고 세로드립이라고 하는게 드립입 ㅋㅋㅋ,1개월 전,0
인생벌스 ㅋㅋㅋㅋㅋ,1개월 전,0
할대장누 ㄷㄷ,1개월 전,0
ㅋㅋㅋㅋㅋㅋ 볼때마다 웃김ㅋ,2주 전,0
아 이 댓글보고 머리가 깨질거 같아,1주 전,2
포물선 드립 ㄷㄷ,1주 전,1
@MF_2140 4선 드립 ㄷㄷ,16시간 전,0
지훈 오빠 2탄 해주면 안되나요!!!,2개월 전,18
엄복동으로 꼬꾸라지고 이미지 최악이었다 깡까지 2연타로 조롱 당하는데 그걸 멱살잡고 대세로 이끄는거 보면 진짜 괜히 월드스타 찍은 사람은 아니다 싶음.. 게다가 물 들어오니까 노 젓는 폼 보면 역시 대스타... 노력형 대스타임..,2개월 전,3190
똥물을 노저어서 가시는중임ㅋㅋㅋㅋㅋ,2개월 전,75
EYES SNS 깡이 똥물까진 아니고.. 음료수로 따지면 지코 인데 사람들이 계속 지옥의 국물 먹방해서 떡상한 느낌,2개월 전(수정됨),280
지옥의 국물먹방ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개월 전,35
@K K 미친 비유개찰떡ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개월 전,17
@EYES SNS ㅋ,2개월 전,0
@K K ㅈㄷㄷㄷㄱㄱㅇㄹ,2개월 전,0
1일1깡 하는게 조롱이었어요? 한번도 본적없어서 인기 엄청 많았는지 알았는데..,2개월 전,1
"근데 알고리즘 타다가 나같이 입덕한 사람도 많고 이전영상에 댓글들 보면 제발 저 때로 돌아와 달라고 투정하는 사람들 많았음.  비도 다 봤겠지
 그리고 드라마도 꾸준히 찍고 여전히 아시아 특히 중국에선 광고에 드라마에 계속 잘나갔더라.",1개월 전,8
@김태형 망곡 나와서 처음에는 비하하고 욕하는 댓글까지 많았는데 점점 오래듣고 역으로 팬덤생기기도 하고 비도 열심히 예능이나 SNS로 재미있게 받아들여서 이렇게 됐죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개월 전,8
비의 노력은 인정!! 😊👍,1개월 전,1
"비 진짜 멋있는사람
솔직히 조롱섞인 반응에 기죽을만도 한데
위기를 기회삼아 다시 일어서는 그는 대체....
피지컬도 피지컬이지만 멘탈이 정말 멋져요
뭘 하셔도 잘될겁니다!!",2개월 전,7614
과연...,2개월 전,9
불호도 극호로 바꾸는 멘탈갑 레인!,2개월 전,219
이미 잘되서,2개월 전,56
이미 게잘됫는대  ㅋㅋㅋㅋㅋㅋㅋ,2개월 전(수정됨),63
돼 됐,2개월 전,10
꿀릴게 없으니까 저런 자신감이 나오지...,2개월 전,118
@주진우 돼,2개월 전(수정됨),10
@김추석 됐,2개월 전,8
쌍으로 틀리네 쉬불@@,2개월 전,10
말은 바로 하셔야겠어요. 비는 위기라고 생각한 적 없습니다..,2개월 전,15
"뭔소리지 ㅋㅋ 이미
월드스타한테 잘될거라네 님걱정이나하세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사람이 성공해서 이렇게 여유롭고 멋진거랍니다 오지랖할시간에 책더 보시길",2개월 전,13
@Dd n 내말이.. ㅋㅋㅋㅋㅋ 비는 물들어온다 노젓자 가즈아!!! 하는거같음,2개월 전,5
안그러는사람이 사회부적응자 아님?,2개월 전,5
"이새ㄲ들 갑자기 왜이래ㅋㅋㅋㅋ 비가 존1나 월드스타라서 신경을 안쓴 것 뿐이지 몇년전에 쓰인 깡드립은 유머가 아니라 거의 조롱과 비난, 욕으로 뒤덮인 악플이나 다름 없었는데 그게 위기가 아님 뭔데?",2개월 전,30
@취미로 자막을 다는 사람입니다만? ?? 글세 만약 님통장에 500억 에 부동산 자산  100억대 있고 와이프가 김태희면 별로 위기가 아니지 않을까?,2개월 전,8
그러니 김태희를 얻었지..  이말로 모든게 표현되는거임,2개월 전,16
@사이다 주진우님은 돼로 써야 함 ㅋㅋ,2개월 전,0
@deumi Dyo 옴메 오타입니다.. 쪽팔리네..,2개월 전,0
Simmons Chimdae ㄹㅇㅋㅋㅋㅋㅋㅋ 사람들이 저렇게 놀려도 팩트는 이미 씹상타치임ㅋㅋㅋㅋ,2개월 전,7
와 세로드립,2개월 전,0
@O F 뭔 세로드립?,2개월 전,2
다른 수가 없었어요,2개월 전,0
너는 안 멋있음 ㅋㅋ,2개월 전,0
official sword fan 댓글있는 글마다 악플 싸지르는 사회부적응자 ㄹㅇ 역겹,2개월 전,3
그냥 응원댓글인데 풀발들하시네 ㅋㅋ 비가 뭘하던 잘될거라는건데 뭐라는겨..,2개월 전,4
와이프가 김태흰데 아무리 놀려봐라 딜 들어가나,2개월 전,1
비가 멍청한 길의 노래를 살렸지. 마치 심폐소생술처럼. 그지같은 노래를 비가 다 살린거다. 비와함께 웃으면서 봐서 그렇지. 정말 노래는 한입다람쥐. 한젓가락 플리즈가 뭐냐...!!!! 사생활도 구리고 반성 좀 하시오 길씨.,2개월 전,3
"저정도 스펙이면 기가 죽을수있나요? 오히려 우습죠
솔로가수로 과거에 인기탑이였고, 영화까지찍었고, 해외에 이름알렸고, jyp나왓고, 몸/얼굴되고, 돈도 많음. 추가로 김태희 부인에 꿀릴수가있음? 저 스펙이면 본업이였던 노래 춤 못춘다고해도 안꿀릴듯. 근데 노래 춤다잘하잖어. 대통령이와서 이쓰레기야라고해도 안꿀릴듯",2개월 전(수정됨),5
비근데 잘생기긴햇네 남자가봐도,2개월 전,5
진짜 멘탈 ㅇㅈ,2개월 전,3
와 가로드립...,2개월 전,0
"@취미로 자막을 다는 사람입니다만? ㅇㅇㅋㅋㅋㅋ 정확하시네 태세전환 ㅈ되네 애ㅅ끼들
언제는 퇴물 촌스럽다 갈때됐다 온갓 조롱은 다하더니 ㅋㅋㅋㅋ 감히 너같은게 평가할 사람이 애초에 이니었다는 분위기뭐임ㅋㅋㅋ",2개월 전,3
위기라는 단어가 어울리지 않는사람,2개월 전,2
위기가 없었는뎁 ..,2개월 전,2
@성원준 현실은 대부분이 깡 존재자체도 몰랐음 난 깡 이번에 나온 신곡인줄 알았다,2개월 전,1
혹시 이번기회에 기왕 이렇게 된거 개그맨/예능인으로 커리어 전환한거 아닐까요?,2개월 전,0
그게바로 레인이펙트...,2개월 전,0
@블루B 그렇긴함ㅋㅋㅋㅋ,2개월 전,0
사실 조롱을 해도 거의 깡이나 차에 타봐 같은 노래들에 대한 조롱이었지 비 자체를 까는 댓글은 거의 없었음 비는 누구나 다 인정하지만 깡은 용납 못 한다는 반응이 더 많았지,2개월 전,2
멋져,3주 전,0
비 엄청 가정적인 사람으로 유명해요.,1주 전,1
"남들은 지금 비 같은 상황이 되면 흑역사니 뭐니 해서 표정관리 하기 바쁜데 비는 인정할 거 다 인정하고, 그걸 이용할 줄도 아는 진짜 미친 멘탈까지 있고, 열정도 개 터져서 호감 됨.",2개월 전,2613
비호감이네요,2개월 전,55
@움직이기싫엉 비호감인요? 비가 호감이란 소린가요?,2개월 전(수정됨),49
@이은식 찢었다,2개월 전,30
ㄹㅇ,2개월 전,0
@움직이기싫엉 띄어쓰기 드립...? ㅎ,2개월 전,5
