박지호 그니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲㄱㅋㄱㅋㄱㅋ,23시간 전,0
These two have the best chemistry everrrr. They are forever bickering but always so funny and never overboard,2일 전,5
제시 런닝맨이나 방송상으로는 유재석이랑 하면 엄청 지쳐하곸ㅋㅋㅋㅋㅋ 너무 말 안통한다고 해주면서도 mc로서의 능력은 정말 대단하다고 해주는거 먼가 멋져ㅠㅠㅠ 언프때부터 봤지만 성격상 안 맞고 싫어해도 인정할 건 인정하는 게 제시 매력인 거 같음,4일 전,527
I live for Jessi on variety/reality shows 😂❤️,1주 전,12
지석진씨는 진짜 아니지... 움직이지 않을 것 같은 느낌적인 느낌...,4일 전,289
빠릿빠릿 안할듯,3일 전,1
오히려 수발 들어야 할 상황이 생길것 같은.... 느낌적인 느낌😅,3일 전,21
@Eun-Ji Kyle Kim ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미친ㅋㅋㅋㅋㅋㅌㅋㅌㅋㅋㅌㅋㅋㅋ,1일 전,0
댓글보다가ㅋㅋ광희 +홍진경으로 매니저조합 추천하는거 봤는데 보자마자 이거다! 했음ㅋㅋㅋㅋㅋㅋㅋㅋㅋ  제발 이렇게 뽑아줘욬ㅋㅋㅋㅋㅋ벌써 웃기다 심지어 둘 다 아이돌 그룹 경력직이얔ㅋㅋㅋ,2일 전,335
미쳤다 ㅋㅋㅋㅋㅋㅋ누가생각해냈지 개쩌네요 조합,23시간 전,1
"유느와 제시대화  2가지 
제시 컴온    제시돈터치미 ㅋㅋㅋ",4일 전,729
매니저 광희 홍진경 조합 개꿀일거같애 ㅋㅋㅋㅋㅋㅋ홍진경도 처량한분위기의 대명사지 ㅋㅋㅋ 네명 기쎈여자들때문에 처량해지는 분위기 나오면 존잼일거같은데 ㅋㅋㅋㅋ,3일 전,59
아진짜 캐릭터 하나는 독보적이다 ㅋㅋㅋ,5일 전,278
유재석 저 가발은 그냥 미친거 같아...너무너무 잘 어울려... a little bit of hazelnut syrup...미치겠다 정말..아 둘이 왜케 웃겨,4일 전,426
진짜 스케일 크게 소지섭이나 송중기 매니저 하자.,4일 전,117
그럼 매니저가 갑이 돼버려서..,3일 전,1
광희랑 제시랑 둘 다 자막이 쪼글쪼글해ㅋㅋㅋㅋㅋ,4일 전,113
Yesss I want 광희이래 ㅋㅋ 왜케 웃겨 ㅋㅋㅋㅋㅋ 제시 대호감,1주 전,218
놀면뭐하니 진짜 팬인데 조세호 Noㅠㅠ노노 인성논란 사건들때문에 티비나올때마다 여러사람 보기 불편합니다,2일 전,101
매니져는 무조건 광희씨 !!!수발놈이죠!!!! 확실히 분위기 팍팍 살듯ㅎㅎ,4일 전,145
아메리카노 위드 어 리를 빗 오브 해이즐넛 시뤕 ㅋㅋㅋㅋ 귀여워,1주 전,97
아메리카노에 시럽넣어먹는 사람이 있구나ㅋㅋㅋㅋ 나도그렇게 먹는데 그럴꺼면 왜 아메리카노먹냐고 하던데ㅋㅋ,4일 전,2
"I don’t understand a word but I smile and laugh along! I love Jessi and Yoo Jaeseok together, they’re like siblings bickering! I can’t wait for the Refund Sisters to perform live on stage together!",1주 전,22
Jessi is the queen of entertainment. I literally die of laughter bc of her. Thanks jessi for lighting my life ❤️🌹,1주 전,25
은비 치마 뿌소뿌소한 거 입은거 보고싶닼ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3일 전,63
광희랑 제시 글씨체 쪼글쪼글찌글찌글초딩글씨체인 게 너무 비슷함 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋ,3일 전,137
"예스 아이원트광,희!!!! 이거 엄청 미국 시트콤 같음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4일 전,53
The perfect couple,1주 전,5
ㅋㅋㅋㅋㅋ 아 런닝맨때부터 제시 뭔가 세찬이랑 말 안통해서 그닥 안편한듯 ㅋㅋㅋㅋㅋ 웃김,4일 전,69
저렇게 티격태격해도 제시님이 유재석님을 진심으로 대단하신분이라고 느끼는게 보이네요 ㅎㅎ,3일 전,182
진짜 국민 최고 MC라 하고 존경하는 게 딱 눈에 보임!! 광희도 착하다 하구,1일 전,2
제시 자막 삐뚤빼뚤 뭐야 ㅋㅋㅋ,1주 전,58
아니 매니저로 광희랑 홍진경 해주세여 닮아서 개웃길드,3일 전,9
광희는 명수 형이 인정한 SBN이니...(끄덕끄덕),3일 전,10
"JESSI AND JAESUK is always a trip!!!! I am sooo happy to see them together again!!! #PrayingforYooJaeSuk 😂😂😂

The way she favors Kwang Hee over the Se’s 😂😂😂 
Yang Se Chan and Yang Se Hyung is a NO for Jessi HAHAHAHA",1주 전(수정됨),254
Can u please tell me where can I watch this ep in English sub,1주 전,0
@Beca Rayit's just air today so maybe tomorrow or monday,1주 전,1
@Beca Ray u can watch on viu,1주 전,0
"Jo Seho is also a ""Se"" so literally he's a no too 😂",1주 전,3
광희 하면 너무 재미있을듯 ㅋㅋㅋㅋㅋㅋ,4일 전,51
제시 전용 폰트랑 광희 전용 폰트 같이 나오는 거 보고싶닼ㅋㅋㅎㅋㅋㅋㅎㅋㅋㅋ,3일 전,46
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ광희 가즈아아아아아 커몬!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1주 전,77
I think the announcer Cho Jung Shik will be a good manager fore her. He has a good sense and I like their chemistry in Jessi's show. Wanna see them more 😂,1주 전,88
"He is an sbs announcer, while this show is belong to mbc. So, it's not possible i guess.",5일 전,2
2:34 Every세NO! No!세s 터졌다진짴ㅋㅋㅋ 제시언니come on~🤣,1주 전(수정됨),75
"헤이즐넛 시럽 얘기할 때 “oh love, I love” 하며 웃는 것 때문에 제시 팬 됐고 이 영상만 50번째.",3일 전,18
No touch  ㅋㅋㅋ 제시 화사 모두가 한 얘게~ 노래제목으로 좋은데~ ㅎㅎㅎ,1주 전,24
"""Jessie : every 세(Se) no""🤣🤣🤣🤣🤣",1주 전,120
Kwanghee is so loved by all the ssenunnis of the industry haha 😂,1주 전,68
Kwanghee is so cute AND SMART HE HAS THAT  SENSE SERIOUSLY,2일 전,2
매니저로 광수형해도 재밌을듯,4일 전,22
"""Jimmy Yoo : Don't touch me"" 😂😂😂😂😂",1주 전,78
1:54 아니 깨알같이 뒤에 립앤딥 보드 욕하는고양이 가운데 손가락 테이프로 가려둔거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4일 전,26
와ㅠ이걸 보시네 ㅋㅋㅋㅋㅋㅋㅋㅋ,2일 전,0
"유재석님은 제시님이랑 말할때 모든 말이 컴온이야 ㅋㅋㅋㅋㅋ 
컴온인데 의미가 다 다르고 자막이 그걸 알아서 해석하는것도 개웃곀ㅋㅋㅋㅋㅋ
그리고 유재석님이 캐릭터 헷갈려도 자막이 부캐라고 선 긋는것도 웃김 ㅋㅋㅋㅋ",2일 전(수정됨),2
0:19 윗 어 리를 빗 헤어즐넛 씨이럽 ㅋㅋ 원래 아이스 아메리카노에 시럽 안넣고 먹다가 저거 듣고 궁금해서 헤이즐넛 시럽 추가해서 먹어봤는데 완전 중독되서 요즘 헤어즐넛 시럽 추가해서 세잔씩 마시고 있음 ㅋㅋㅋ,1일 전(수정됨),1
HAHAHAHAAA!!! I love the YESSSS KWANGHEE 😂😂❤️❤️❤️,5일 전,5
제시 말할때 자막글씨체 달라지는거 넘찰떡임ㅋㅋㅋㅋ,4일 전,31
아니 제시 왜케 웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ NO No 할때 진짜 발성이 배꼽부터 시작하는 거 같음ㅋㅋㅋㅋㅋㅋㅋㅋ,4일 전,9
"They always beefing 🙈😂😂 but I’m on the same tip as Jessi, I love my hazelnut creamer 😋",4일 전(수정됨),1
우와 제시 텔레그나 나온거 알고있네 진짜 지인들 나오는 프로그램은 다 챙겨보나보다 대단하다,4일 전,41
They're so funny! The Nations sibling for me lol,1일 전,0
제시ㅋㅋㅋㅋㅋ 저 광희랑같은 글씨쳌ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㄱㅋㄲ 자막 너무 웃김ㅋㅋㅋㅋㄲㅋㅋㅋㅋㅋㅋ 제시 예명 커모옹 (come on)~~~~~! 어때요?ㅋㅋㅋㅋㄲ,4일 전,19
I do drink like jessi but the way jessi made Americano so classy 😆😂,1주 전,64
"유느님 come on 하나에 상황마다 다 알아서 해석되는 거 뭐야ㅋㅋㅋㅋㅋㅋ
come on~!-어쩌라고?
come on~!-또 뭐하는 거야~?!
come on~!-은비로 가자
come on~!-정신 차려 제시!
come on~!-어우 왜 만져!!
ㅋㅋㅋㅋㅋㅋㅋㅋ자막 미쳤냐고ㅋㅋㅋ",4일 전(수정됨),68
제시 자막너뭇웃겨ㅋㅋㅋ,4일 전,11
